优先级,不符合规则,问题分类,所属项目,所属执行,相关研发需求,任务名称,任务描述,任务类型,截止日期,任务状态,最初预计,总计消耗,预计剩余,进度,由谁创建,创建日期,由谁完成,实际完成,问题详情
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】测试环境系统迁移功能回归测试,模块功能回归测试,ae2_test,2026-06-17,cancel,20,0,20,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】后端应用迁移,<p>后端应用迁移</p>,a_dev4_control,2026-05-29,done,18,20,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-26 08:43:00,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】后端应用迁移,后端应用迁移,a_dev4_control,2026-05-29,cancel,18,0,18,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】前端应用迁移,前端应用迁移,a_dev4_control,2026-05-27,done,9,10,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-28 08:35:00,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】前端应用迁移,前端应用迁移,a_dev4_control,2026-05-27,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Elasticsearch 迁移：快照恢复 + 索引 /mapping 验证,Elasticsearch 迁移：快照恢复 + 索引 /mapping 验证,a_dev4_control,2026-05-26,done,9,10,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-27 08:33:00,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Elasticsearch 迁移：快照恢复 + 索引 /mapping 验证,Elasticsearch 迁移：快照恢复 + 索引 /mapping 验证,a_dev4_control,2026-05-26,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Nacos 集群迁移：配置 / 服务数据迁移 + 集群健康检查,<p>Nacos 集群迁移：配置 / 服务数据迁移 + 集群健康检查</p>,a_dev4_control,2026-05-29,done,9,10,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-29 08:32:00,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Nacos 集群迁移：配置 / 服务数据迁移 + 集群健康检查,Nacos 集群迁移：配置 / 服务数据迁移 + 集群健康检查,a_dev4_control,2026-05-25,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Redis 迁移：数据验证,Redis 迁移：数据验证,a_dev4_control,2026-05-22,done,9,9,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:09:32,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Redis 迁移：数据验证,Redis 迁移：数据验证,a_dev4_control,2026-05-22,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】MySQL 迁移：全量导出导入 + 权限配置 + 数据一致性校验,MySQL 迁移：全量导出导入 + 权限配置 + 数据一致性校验,a_dev4_control,2026-05-21,done,9,9,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:09:12,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】MySQL 迁移：全量导出导入 + 权限配置 + 数据一致性校验,MySQL 迁移：全量导出导入 + 权限配置 + 数据一致性校验,a_dev4_control,2026-05-21,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Jenkins 迁移：JENKINS迁移 + 任务 / 凭证 / 插件验证,Jenkins 迁移：JENKINS迁移 + 任务 / 凭证 / 插件验证,a_dev4_control,2026-05-20,done,9,9,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:08:19,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Jenkins 迁移：JENKINS迁移 + 任务 / 凭证 / 插件验证,Jenkins 迁移：JENKINS迁移 + 任务 / 凭证 / 插件验证,a_dev4_control,2026-05-20,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Harbor 迁移：镜像导出导入 + 数据卷恢复 + 验证,Harbor 迁移：镜像导出导入 + 数据卷恢复 + 验证,a_dev4_control,2026-05-19,done,9,9,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:05:12,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Harbor 迁移：镜像导出导入 + 数据卷恢复 + 验证,Harbor 迁移：镜像导出导入 + 数据卷恢复 + 验证,a_dev4_control,2026-05-19,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Nexus 迁移：数据卷备份恢复 + 配置迁移 + 验证,Nexus 迁移：数据卷备份恢复 + 配置迁移 + 验证,a_dev4_control,2026-05-18,done,9,9,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:03:39,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】Nexus 迁移：数据卷备份恢复 + 配置迁移 + 验证,Nexus 迁移：数据卷备份恢复 + 配置迁移 + 验证,a_dev4_control,2026-05-18,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】接口与依赖梳理,补充第三方系统调用海外售后接口的具体系统名字+负责人，以及补充罗列可能受影响的第三方业务功能的接口,a_dev4_control,2026-05-15,done,9,9,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:03:01,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】接口与依赖梳理,补充第三方系统调用海外售后接口的具体系统名字+负责人，以及补充罗列可能受影响的第三方业务功能的接口,a_dev4_control,2026-05-15,cancel,9,0,9,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】对数据进行全量备份,对数据进行全量备份,a_dev4_control,2026-05-14,done,18,18,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:02:40,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】对数据进行全量备份,对数据进行全量备份,a_dev4_control,2026-05-14,cancel,18,0,18,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】OCI 环境配置，准备迁移工具,OCI 环境配置，准备迁移工具,a_dev4_control,2026-05-12,done,18,18,0,100,260298,2026-05-12 11:28:18,A80714,2026-05-22 15:02:12,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【运维】OCI 环境配置，准备迁移工具,OCI 环境配置，准备迁移工具,a_dev4_control,2026-05-12,cancel,18,0,18,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】系统迁移功能回归测试用例编写,编写回归测试用例,ae2_test,2026-05-22,done,15,16,0,100,260298,2026-05-12 11:28:18,a80681,2026-05-22 09:36:00,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】系统迁移功能回归测试用例编写,编写回归测试用例,ae2_test,2026-05-22,cancel,15,0,15,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】系统迁移测试方案编写,制定系统迁移测试方案,ae2_test,2026-05-07,done,10,10,0,100,260298,2026-05-12 11:28:18,a80681,2026-05-07 16:35:00,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】系统迁移测试方案编写,制定系统迁移测试方案,ae2_test,2026-05-07,cancel,10,0,10,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】模块功能回归测试用例，安全测试用例编写,模块功能回归测试用例，安全测试用例编写,ae2_test,2026-05-22,done,16,16,0,100,260298,2026-05-12 11:28:18,550388,2026-05-25 17:34:26,同迭代任务名称重复，共3条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】模块功能回归测试用例，安全测试用例编写,模块功能回归测试用例，安全测试用例编写,ae2_test,2026-05-22,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共3条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63307 2026年5月海外售后AWS云迁移至Oracle云需求,【测试】模块功能回归测试用例，安全测试用例编写,模块功能回归测试用例，安全测试用例编写,ae2_test,2026-05-22,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共3条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】模块功能压力测试,模块功能压力测试,ae2_test,2026-06-17,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】模块功能压力测试,模块功能压力测试,ae2_test,2026-06-17,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】数据备份恢复、剩余信息保护、合法性检查、错误处理、个人信息保护安全测试,数据备份恢复、剩余信息保护、合法性检查、错误处理、个人信息保护安全测试,ae2_test,2026-06-12,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】数据备份恢复、剩余信息保护、合法性检查、错误处理、个人信息保护安全测试,数据备份恢复、剩余信息保护、合法性检查、错误处理、个人信息保护安全测试,ae2_test,2026-06-10,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共2条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】模块功能回归测试,PC模块功能回归测试,ae2_test,2026-06-05,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共4条
P1,规则17,任务问题,海外售后GAS项目,【2026】海外售后服务器迁移-0630,63516 2026年6月海外售后AWS云迁移至Oracle云需求,【测试】模块功能回归测试,H5模块功能回归测试,ae2_test,2026-06-03,cancel,16,0,16,0,260298,2026-05-12 10:55:47,,None,同迭代任务名称重复，共4条
